Channel : 39 || Datarate : 0 || Error : packet is too long, couldnt display
Channel : 42 || Datarate : 2 || Address : 04:52:c7:c7:b9:7d || Sender : 24:34:36:3b:7d:df || Adv_info : 02  01  1a  03  03  be  fe  13  ff  10  01  40  0c  01  43  7c  7a  91  3c  ad  24  34  36  3b  7d  df  5f   || Rest : 27  70  c2  00  00  00  21  00 
Channel : 38 || Datarate : 0 || Error : packet is too long, couldnt display
Channel : 39 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  d0  c5  00  00  00  11  00 
Channel : 40 || Datarate : 0 || Error : packet is too long, couldnt display
Channel : 41 || Datarate : 0 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  e2  c5  00  00  42  25  00 
Channel : 38 || Datarate : 1 || Address : 04:52:c7:c7:b9:7d || Sender : 24:34:36:3b:7d:df || Adv_info : 02  01  1a  03  03  be  fe  13  ff  10  01  40  0c  01  43  7c  7a  91  3c  ad  24  34  36  3b  7d  df  5f   || Rest : 26  e2  c8  00  00  00  21  00 
Channel : 39 || Datarate : 1 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 26  f4  c8  00  00  42  25  00 
Channel : 40 || Datarate : 1 || Address : 4a:e6:d3:2a:01:5b || Sender : unrecognized || Adv_info : 2c  fd  9f  37  60  7e   || Rest : 26  fa  c8  00  00  c3  0c  00 
Channel : 41 || Datarate : 1 || Address : 61:6a:cc:92:d6:f5 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  54  c9  00  00  40  11  00 
Channel : 42 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  66  c9  00  00  00  11  00 
Channel : 43 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f6  50  c2  43  b0  f2  2c  76  a8  af  fa  79  5c   || Rest : 27  6c  c9  00  00  40  1d  00 
Channel : 38 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  26  d3  00  00  42  25  00 
Channel : 39 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 26  6e  d3  00  00  00  11  00 
Channel : 40 || Datarate : 2 || Error : packet is too long, couldnt display
Channel : 41 || Datarate : 2 || Address : 4e:29:41:f9:8c:f3 || Sender : unrecognized || Adv_info : 02  01  1a  0a  ff  4c  00  10  05  0a  10  1b  67  13   || Rest : 26  98  d3  00  00  40  14  00 
Channel : 42 || Datarate : 2 || Error : packet is too long, couldnt display
Channel : 37 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 25  74  e5  00  00  40  1d  00 
Channel : 38 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  74  e5  00  00  00  11  00 
Channel : 39 || Datarate : 1 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  7a  e5  00  00  42  25  00 
Channel : 40 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  98  e5  00  00  00  11  00 
Channel : 41 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  b6  e5  00  00  00  11  00 
Channel : 42 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 25  b6  e5  00  00  40  1d  00 
Channel : 43 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 26  d4  e5  00  00  00  11  00 
Channel : 44 || Datarate : 1 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 26  f2  e5  00  00  03  0c  00 
Channel : 45 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  10  e6  00  00  00  11  00 
Channel : 46 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 27  1c  e6  00  00  40  1d  00 
Channel : 47 || Datarate : 1 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : ec  84  22  31  6f  68   || Rest : 27  1c  e6  00  00  83  0c  00 
Channel : 48 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info :   || Rest : 27  1c  e6  00  00  44  06  00 
Channel : 49 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  2e  e6  00  00  00  11  00 
Channel : 50 || Datarate : 1 || Error : packet is too long, couldnt display
Channel : 51 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  4c  e6  00  00  00  11  00 
Channel : 52 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 27  64  e6  00  00  40  1d  00 
Channel : 37 || Datarate : 0 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  d9  ca  44  c3  ed  44  d8  ed  91  a9  e6  67  2d   || Rest : 25  50  f4  00  00  40  1d  00 
Channel : 38 || Datarate : 0 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  92  f4  00  00  42  25  00 
Channel : 39 || Datarate : 0 || Address : 41:6d:fc:90:bc:16 || Sender : unrecognized || Adv_info : 05  ae  48  54  b9  65   || Rest : 26  f2  f4  00  00  c3  0c  00 
Channel : 40 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 26  fe  f4  00  00  00  11  00 
Channel : 41 || Datarate : 0 || Address : 41:6d:fc:90:bc:16 || Sender : unrecognized || Adv_info : 05  ae  48  54  b9  65   || Rest : 26  10  f5  00  00  c3  0c  00 
Channel : 42 || Datarate : 0 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  2e  f5  00  00  42  25  00 
Channel : 43 || Datarate : 0 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  d9  ca  44  c3  ed  44  d8  ed  91  a9  e6  67  2d   || Rest : 27  46  f5  00  00  40  1d  00 
Channel : 37 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  9a  f8  00  00  00  11  00 
Channel : 38 || Datarate : 1 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  ac  f8  00  00  42  25  00 
Channel : 39 || Datarate : 1 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  d9  ca  44  c3  ed  44  d8  ed  91  a9  e6  67  2d   || Rest : 25  d6  f8  00  00  40  1d  00 
Channel : 40 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  4e  f9  00  00  00  11  00 
Channel : 41 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 27  54  f9  00  00  40  1d  00 
Channel : 37 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 25  a2  02  01  00  40  1d  00 
Channel : 38 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  d9  ca  44  c3  ed  44  d8  ed  91  a9  e6  67  2d   || Rest : 25  d2  02  01  00  40  1d  00 
Channel : 39 || Datarate : 2 || Error : packet is too long, couldnt display
Channel : 40 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  ea  02  01  00  42  25  00 
Channel : 41 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 26  50  03  01  00  42  25  00 
Channel : 42 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  56  03  01  00  00  11  00 
Channel : 43 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 27  5c  03  01  00  40  1d  00 
Channel : 44 || Datarate : 2 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  68  03  01  00  42  25  00 
Channel : 37 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  14  12  01  00  42  25  00 
Channel : 38 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  da  ca  1a  2a  fb  66  c6  75  d4  9b  f9  57  a7   || Rest : 25  1a  12  01  00  40  1d  00 
Channel : 39 || Datarate : 2 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 25  26  12  01  00  42  25  00 
Channel : 40 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  da  ca  1a  2a  fb  66  c6  75  d4  9b  f9  57  a7   || Rest : 25  38  12  01  00  40  1d  00 
Channel : 41 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  da  ca  1a  2a  fb  66  c6  75  d4  9b  f9  57  a7   || Rest : 25  56  12  01  00  40  1d  00 
Channel : 42 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 25  68  12  01  00  40  1d  00 
Channel : 43 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  6e  12  01  00  00  11  00 
Channel : 44 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  da  ca  1a  2a  fb  66  c6  75  d4  9b  f9  57  a7   || Rest : 25  74  12  01  00  40  1d  00 
Channel : 45 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  74  12  01  00  42  25  00 
Channel : 46 || Datarate : 2 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  fe  12  01  00  42  25  00 
Channel : 47 || Datarate : 2 || Address : 61:6a:cc:92:d6:f5 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  0a  13  01  00  40  11  00 
Channel : 48 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  22  13  01  00  00  11  00 
Channel : 37 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  26  18  01  00  00  11  00 
Channel : 38 || Datarate : 0 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  38  18  01  00  42  25  00 
Channel : 39 || Datarate : 0 || Error : packet is too long, couldnt display
Channel : 40 || Datarate : 0 || Address : 04:52:c7:c7:b9:7d || Sender : 24:34:36:3b:7d:df || Adv_info : 02  01  1a  03  03  be  fe  13  ff  10  01  40  0c  01  43  7c  7a  91  3c  ad  24  34  36  3b  7d  df  5f   || Rest : 26  6e  18  01  00  00  21  00 
Channel : 41 || Datarate : 0 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 26  a4  18  01  00  42  25  00 
Channel : 42 || Datarate : 0 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f7  50  01  af  6f  10  65  df  7e  ab  23  22  99   || Rest : 26  aa  18  01  00  40  1d  00 
Channel : 43 || Datarate : 0 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 26  c2  18  01  00  40  1d  00 
Channel : 44 || Datarate : 0 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  e6  18  01  00  40  1d  00 
Channel : 45 || Datarate : 0 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : ec  84  22  31  6f  68   || Rest : 27  e6  18  01  00  83  0c  00 
Channel : 46 || Datarate : 0 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info :   || Rest : 27  e6  18  01  00  44  06  00 
Channel : 47 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  e6  18  01  00  00  11  00 
Channel : 48 || Datarate : 0 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 27  e6  18  01  00  03  0c  00 
Channel : 49 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 27  e6  18  01  00  04  06  00 
Channel : 50 || Datarate : 0 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  04  19  01  00  40  1d  00 
Channel : 39 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 26  44  1e  01  00  40  1d  00 
Channel : 40 || Datarate : 1 || Address : 4a:e6:d3:2a:01:5b || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 27  56  1e  01  00  43  0c  00 
Channel : 41 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 27  56  1e  01  00  04  06  00 
Channel : 42 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  62  1e  01  00  40  1d  00 
Channel : 43 || Datarate : 1 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : ec  84  22  31  6f  68   || Rest : 27  62  1e  01  00  83  0c  00 
Channel : 44 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info :   || Rest : 27  62  1e  01  00  44  06  00 
Channel : 45 || Datarate : 1 || Address : 4a:e6:d3:2a:01:5b || Sender : unrecognized || Adv_info : f5  d6  92  cc  6a  61   || Rest : 27  74  1e  01  00  c3  0c  00 
Channel : 46 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  74  1e  01  00  00  11  00 
Channel : 47 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 27  74  1e  01  00  04  06  00 
Channel : 48 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  80  1e  01  00  40  1d  00 
Channel : 49 || Datarate : 1 || Address : 4a:e6:d3:2a:01:5b || Sender : unrecognized || Adv_info : ec  84  22  31  6f  68   || Rest : 27  80  1e  01  00  c3  0c  00 
Channel : 50 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info :   || Rest : 27  80  1e  01  00  44  06  00 
Channel : 51 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  98  1e  01  00  00  11  00 
Channel : 52 || Datarate : 1 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 27  98  1e  01  00  04  06  00 
Channel : 53 || Datarate : 1 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  9e  1e  01  00  40  1d  00 
Channel : 38 || Datarate : 0 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  db  ca  8a  a8  23  f5  d2  4a  81  4e  b1  74  dc   || Rest : 25  ee  25  01  00  40  1d  00 
Channel : 39 || Datarate : 0 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 26  30  26  01  00  42  25  00 
Channel : 40 || Datarate : 0 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 26  3c  26  01  00  00  11  00 
Channel : 38 || Datarate : 1 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  c0  35  01  00  42  25  00 
Channel : 39 || Datarate : 1 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 26  2c  36  01  00  42  25  00 
Channel : 40 || Datarate : 1 || Address : 04:52:c7:c7:b9:7d || Sender : 24:34:36:3b:7d:df || Adv_info : 02  01  1a  03  03  be  fe  13  ff  10  01  40  0c  01  43  7c  7a  91  3c  ad  24  34  36  3b  7d  df  5f   || Rest : 27  9e  36  01  00  00  21  00 
Channel : 39 || Datarate : 2 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  ce  45  01  00  42  25  00 
Channel : 40 || Datarate : 2 || Address : 0b:c3:24:88:81:60 || Sender : 02:03:d4:f0:d0:da || Adv_info : 1e  ff  06  00  01  09  20  00  0f  4a  0a  d7  28  43  3a  67  1a  79  b0  65  02  03  d4  f0  d0  da  f7  52  30  08  cf   || Rest : 27  3a  46  01  00  42  25  00 
Channel : 38 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 25  f4  4c  01  00  40  1d  00 
Channel : 39 || Datarate : 2 || Address : 65:b9:54:48:ae:05 || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  db  ca  8a  a8  23  f5  d2  4a  81  4e  b1  74  dc   || Rest : 26  42  4d  01  00  40  1d  00 
Channel : 40 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 27  a8  4d  01  00  00  11  00 
Channel : 41 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f8  50  9f  97  08  b5  c2  9e  20  1d  cb  40  6d   || Rest : 27  ae  4d  01  00  40  1d  00 
Channel : 37 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f9  50  04  d9  e5  a3  a9  27  d1  34  cc  78  a2   || Rest : 25  98  54  01  00  40  1d  00 
Channel : 38 || Datarate : 2 || Address : 2a:4f:91:9c:33:25 || Sender : c0:fd:31:a9:3f:26 || Adv_info : 1e  ff  06  00  01  09  20  00  e7  7e  71  8f  79  62  f1  36  9a  6f  4a  9b  c0  fd  31  a9  3f  26  48  3a  3e  18  af   || Rest : 25  9e  54  01  00  42  25  00 
Channel : 39 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  a4  54  01  00  00  11  00 
Channel : 40 || Datarate : 2 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 25  a4  54  01  00  03  0c  00 
Channel : 41 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 25  a4  54  01  00  04  06  00 
Channel : 42 || Datarate : 2 || Address : 04:52:c7:c7:b9:7d || Sender : 24:34:36:3b:7d:df || Adv_info : 02  01  1a  03  03  be  fe  13  ff  10  01  40  0c  01  43  7c  7a  91  3c  ad  24  34  36  3b  7d  df  5f   || Rest : 25  b6  54  01  00  00  21  00 
Channel : 43 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f9  50  04  d9  e5  a3  a9  27  d1  34  cc  78  a2   || Rest : 25  b6  54  01  00  40  1d  00 
Channel : 44 || Datarate : 2 || Address : 68:6f:31:22:84:ec || Sender : unrecognized || Adv_info : 02  01  06  13  ff  4c  00  0c  0e  00  f9  50  04  d9  e5  a3  a9  27  d1  34  cc  78  a2   || Rest : 25  d4  54  01  00  40  1d  00 
Channel : 45 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info : 02  01  06  07  ff  4c  00  10  02  0b  00   || Rest : 25  e6  54  01  00  00  11  00 
Channel : 46 || Datarate : 2 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 25  e6  54  01  00  03  0c  00 
Channel : 47 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 25  e6  54  01  00  04  06  00 
Channel : 48 || Datarate : 2 || Address : 7c:7a:91:3c:ad:24 || Sender : unrecognized || Adv_info : 63  19  1b  ee  f0  2c   || Rest : 26  5e  55  01  00  03  0c  00 
Channel : 49 || Datarate : 2 || Address : 2c:f0:ee:1b:19:63 || Sender : unrecognized || Adv_info :   || Rest : 26  5e  55  01  00  04  06  00 
